sample_id,family_id,fold,true_label,model,condition,mutation_seed,raw_score,threshold,predicted_label
optimism:0x0d8aff1934cae5b04d2534b530607a4eac4e10c3,F00035,0,1,opcode-histogram RF,M0,none,0.2591562881562881,0.37188888888888894,0
optimism:0x47a1ef086545283991674ff23a7b5926d09d49ff,F00036,0,1,opcode-histogram RF,M0,none,0.5959444444444445,0.37188888888888894,1
optimism:0x3ff1b6bf72726dd94435cbd74afab5ee0d3f3e24,F00004,0,1,opcode-histogram RF,M0,none,0.3283333333333333,0.37188888888888894,0
optimism:0x5f41de8793e074117d8b9d8f06c40dee00ea3d9f,F00004,0,1,opcode-histogram RF,M0,none,0.3283333333333333,0.37188888888888894,0
optimism:0x6e86f8ab6ed57f8b667ae7e301e1af9e2cb7ee2b,F00004,0,1,opcode-histogram RF,M0,none,0.3283333333333333,0.37188888888888894,0
optimism:0x068315334224a8433971b72504434e741a034e35,F00004,0,1,opcode-histogram RF,M0,none,0.3283333333333333,0.37188888888888894,0
optimism:0x9e70478412c51f17131a94e38cc2241eea4b92e3,F00004,0,1,opcode-histogram RF,M0,none,0.3283333333333333,0.37188888888888894,0
optimism:0xef89adb7fa0cd0b8d877a8cd1022d94b06cacd33,F00004,0,1,opcode-histogram RF,M0,none,0.3283333333333333,0.37188888888888894,0
gnosis:0x95eb89311ffb27112e657b8a6eaaf7391192c83a,F00038,0,1,opcode-histogram RF,M0,none,0.7533269693269694,0.37188888888888894,1
gnosis:0x68b33b340cce1e563877337865d91f595147e338,F00036,0,1,opcode-histogram RF,M0,none,0.5959444444444445,0.37188888888888894,1
arbitrum:0x1e98fdd75814401686a495f072fa350a334c9fa0,F00040,0,1,opcode-histogram RF,M0,none,0.112,0.37188888888888894,0
arbitrum:0x3d3562c4b60738ceee4d32f6d8234f27c4eb45d1,F00038,0,1,opcode-histogram RF,M0,none,0.7533269693269694,0.37188888888888894,1
arbitrum:0x1e142b1f5ea1b5b12ddb8db5d96f85aacdafb7cb,F00045,0,1,opcode-histogram RF,M0,none,0.15834776334776335,0.37188888888888894,0
arbitrum:0x0e6513a4bd58c073aab8dea150fa09f65592476e,F00036,0,1,opcode-histogram RF,M0,none,0.5959444444444445,0.37188888888888894,1
arbitrum:0xa8d943374c909ae9353f363c9c000f15e97c8f76,F00040,0,1,opcode-histogram RF,M0,none,0.12866666666666668,0.37188888888888894,0
arbitrum:0xe93bc144cf11af93c705e28a9602550242edea8f,F00049,0,1,opcode-histogram RF,M0,none,0.3671904761904762,0.37188888888888894,0
arbitrum:0xbbc9e6412d2b48acd4273faca993bd1a3e0d11da,F00050,0,1,opcode-histogram RF,M0,none,0.48373412698412704,0.37188888888888894,1
arbitrum:0xbd2bef4b50b16276b9765be7c240b006c91ffc85,F00040,0,1,opcode-histogram RF,M0,none,0.13485714285714284,0.37188888888888894,0
arbitrum:0x8e7d36600b034e6b7e0266419ec899c36499f066,F00049,0,1,opcode-histogram RF,M0,none,0.4789966422466422,0.37188888888888894,1
base:0xd0120967143b20b1142e9da31d6d2280d883f499,F00062,0,1,opcode-histogram RF,M0,none,0.6438369903516964,0.37188888888888894,1
base:0xd9e18d022a3f891c5effa6a091d77ad7e3f3e3ba,F00069,0,1,opcode-histogram RF,M0,none,0.5891324786324788,0.37188888888888894,1
base:0x0e6513a4bd58c073aab8dea150fa09f65592476e,F00036,0,1,opcode-histogram RF,M0,none,0.5959444444444445,0.37188888888888894,1
base:0x9bcfab73a9e0c3786dc0c71090c425a783ef8ae5,F00074,0,1,opcode-histogram RF,M0,none,0.4557991452991452,0.37188888888888894,1
base:0x4248c289a3bdc032423ab31902e7b37d42e2d27c,F00076,0,1,opcode-histogram RF,M0,none,0.33015873015873015,0.37188888888888894,0
base:0x96f323b4d9bd628022c643e6b409373ba2950c5a,F00077,0,1,opcode-histogram RF,M0,none,0.7566666666666667,0.37188888888888894,1
base:0x589ec783fa13497688ae79eb3e57cc88b4f5f55e,F00069,0,1,opcode-histogram RF,M0,none,0.6043547008547009,0.37188888888888894,1
base:0xf7fcc1f7cd3353120519cdc6dfe503e77140371d,F00069,0,1,opcode-histogram RF,M0,none,0.085,0.37188888888888894,0
base:0x5900972eb4e639fc2b9aaab2c73479946c3a1d9c,F00069,0,1,opcode-histogram RF,M0,none,0.6043547008547009,0.37188888888888894,1
base:0x52064cea5e296956e3085d45e695888f7f70f5af,F00082,0,1,opcode-histogram RF,M0,none,0.39805555555555555,0.37188888888888894,1
base:0x3495fed224aa078d7e754e9f626c613a5cb04528,F00082,0,1,opcode-histogram RF,M0,none,0.2553333333333333,0.37188888888888894,0
base:0x531723f8dc24e3da9220ec39769eac12cffb03fa,F00069,0,1,opcode-histogram RF,M0,none,0.085,0.37188888888888894,0
base:0x09551d2ab499d73affed001b54d483942e11e0ff,F00088,0,1,opcode-histogram RF,M0,none,0.4617027914614122,0.37188888888888894,1
base:0xa28023c54e45e9ef833bc60985cabcbb28dff858,F00089,0,1,opcode-histogram RF,M0,none,0.533611111111111,0.37188888888888894,1
base:0x1511cfd463da477220a34ee95561a5253ba036c0,F00069,0,1,opcode-histogram RF,M0,none,0.17472222222222222,0.37188888888888894,0
base:0x36a460f808a9ea001ef1322d02c5fba87b20cec0,F00076,0,1,opcode-histogram RF,M0,none,0.33015873015873015,0.37188888888888894,0
base:0x84340f560c20b1076f1a6ea97207a55d145d4447,F00077,0,1,opcode-histogram RF,M0,none,0.7897083333333335,0.37188888888888894,1
base:0x5f3075823d0b02d4248d9feb797f592da3d27bc5,F00101,0,1,opcode-histogram RF,M0,none,0.6581534391534393,0.37188888888888894,1
base:0x13fc58118fd8d4ae99f6cd4383ccc3d42b41104d,F00035,0,1,opcode-histogram RF,M0,none,0.2591562881562881,0.37188888888888894,0
base:0xae9d88d94695a3b8a63eac5301722e592fd6bdc5,F00082,0,1,opcode-histogram RF,M0,none,0.3019444444444444,0.37188888888888894,0
base:0x7efcee8c6fe935b1551e1c133185e84a3d7742e9,F00069,0,1,opcode-histogram RF,M0,none,0.6147713675213675,0.37188888888888894,1
base:0xfc1e017812a16fb3650d6110765d2622fd23c1e4,F00082,0,1,opcode-histogram RF,M0,none,0.3655555555555555,0.37188888888888894,0
ethereum:0x32f66e05d98fe6a15216f6219f414a4a76d84d7a,F00036,0,1,opcode-histogram RF,M0,none,0.5959444444444445,0.37188888888888894,1
ethereum:0x58b273343b70404f6a68249abb6a4c4560bdbe81,F00038,0,1,opcode-histogram RF,M0,none,0.7358612794612795,0.37188888888888894,1
ethereum:0x2380e6cc8724360ee4e0b6416353b3c30b1d0b41,F00107,0,1,opcode-histogram RF,M0,none,0.41728215654077727,0.37188888888888894,1
ethereum:0x12f73f3da98c4c1d31918c88e11bc2e229c876d2,F00109,0,1,opcode-histogram RF,M0,none,0.3974285714285714,0.37188888888888894,1
ethereum:0x8613f7e17d522e80a9410a4375032dff82f7e315,F00110,0,1,opcode-histogram RF,M0,none,0.5291904761904762,0.37188888888888894,1
ethereum:0xda1978401ba2c0fddde5df5b3c10fb24a1bbf44b,F00107,0,1,opcode-histogram RF,M0,none,0.37597222222222226,0.37188888888888894,1
ethereum:0x8730af6d97a84a2086411be23902066304550050,F00123,0,1,opcode-histogram RF,M0,none,0.43666666666666665,0.37188888888888894,1
ethereum:0x6f94e6658730eacb340171cbc4a57357a5ffb926,F00038,0,1,opcode-histogram RF,M0,none,0.7009378306878308,0.37188888888888894,1
ethereum:0x6c69f2033bcfa81dae0af6d5dbf1b80378a987f2,F00129,0,1,opcode-histogram RF,M0,none,0.5618425925925926,0.37188888888888894,1
ethereum:0xac8919bbbcd06d2540194230a736bdafa9936ebf,F00132,0,1,opcode-histogram RF,M0,none,0.6028055555555556,0.37188888888888894,1
ethereum:0x14b286892fb33ca530c1f95efab7ae1d51660130,F00129,0,1,opcode-histogram RF,M0,none,0.6470256410256411,0.37188888888888894,1
ethereum:0xc4599c6dbc70d3986a628acabbc839d08a98a2b2,F00134,0,1,opcode-histogram RF,M0,none,0.5361414141414141,0.37188888888888894,1
ethereum:0xda81d9eced2ddc2e87242e1ccb18d8ae5f07193e,F00038,0,1,opcode-histogram RF,M0,none,0.7533269693269694,0.37188888888888894,1
ethereum:0xf3e6e6ed97b2df9241007026ad4ee9d094e13695,F00140,0,1,opcode-histogram RF,M0,none,0.5383888888888888,0.37188888888888894,1
ethereum:0xa9684b3cd76dbb86049dcc1e9ce75a6ac3f74dce,F00141,0,1,opcode-histogram RF,M0,none,0.3464920634920635,0.37188888888888894,0
ethereum:0xf5fb3834b41b9ad538fc30a34dae20ecb584cce3,F00076,0,1,opcode-histogram RF,M0,none,0.3645238095238095,0.37188888888888894,0
ethereum:0x5c486eb696e9f4389a0e61d79d45e92a86a5221e,F00147,0,1,opcode-histogram RF,M0,none,0.5097222222222222,0.37188888888888894,1
ethereum:0x9da9f2ce82964766535b39d2793526774f9479f1,F00132,0,1,opcode-histogram RF,M0,none,0.5989166666666667,0.37188888888888894,1
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,F00109,0,1,opcode-histogram RF,M0,none,0.44646604291765585,0.37188888888888894,1
ethereum:0x7e35895acbf8734a5c47f5d27020d0fbe9e865d4,F00154,0,1,opcode-histogram RF,M0,none,0.5109007936507937,0.37188888888888894,1
ethereum:0x06837b7cdc7ad0f219ce46215411b1c7d89021cb,F00132,0,1,opcode-histogram RF,M0,none,0.5338712121212122,0.37188888888888894,1
ethereum:0x557f37550196a3022aec6c2b1b4951900ea3e3c2,F00049,0,1,opcode-histogram RF,M0,none,0.38635714285714284,0.37188888888888894,1
ethereum:0xcb76f210fff34c2176802579a3f4d57b6d8803de,F00038,0,1,opcode-histogram RF,M0,none,0.7533269693269694,0.37188888888888894,1
ethereum:0x89318ee02b4adda57770267afe5cd8f5242320d2,F00050,0,1,opcode-histogram RF,M0,none,0.5020952380952381,0.37188888888888894,1
ethereum:0x716e87bb0a48ceed408c5b629769d0dd3cc0bd63,F00107,0,1,opcode-histogram RF,M0,none,0.4906746031746032,0.37188888888888894,1
ethereum:0xf8f29a89be297b78371bacd7704fa9d29851a5ca,F00161,0,1,opcode-histogram RF,M0,none,0.32805291005291004,0.37188888888888894,0
ethereum:0xb89f4c98d5906383490c06c745a68a08fed48209,F00166,0,1,opcode-histogram RF,M0,none,0.42530864197530865,0.37188888888888894,1
ethereum:0xb2b28aaf0fa0a9d417d4201a22cfd5dd9ea159ff,F00069,0,1,opcode-histogram RF,M0,none,0.629715811965812,0.37188888888888894,1
ethereum:0xf34dc139d91320a58f18245d742f694e83cd4d68,F00132,0,1,opcode-histogram RF,M0,none,0.6286944444444444,0.37188888888888894,1
ethereum:0xf916aa0e33e4b26b7671b46e4bfce1389a9ae180,F00172,0,1,opcode-histogram RF,M0,none,0.31583333333333335,0.37188888888888894,0
ethereum:0xf67ce7d600bfed7ac9ddb85d082a873633c6eb64,F00140,0,1,opcode-histogram RF,M0,none,0.5383888888888888,0.37188888888888894,1
ethereum:0x5eda019df70bfcbe53e33ea40077c6ee63386301,F00038,0,1,opcode-histogram RF,M0,none,0.7533269693269694,0.37188888888888894,1
ethereum:0x3b76b2e000697c168ada827bbdc303dd0acf80d8,F00140,0,1,opcode-histogram RF,M0,none,0.5730555555555554,0.37188888888888894,1
ethereum:0x3d560dad46fbcb746ca145fd4e065ac0af7991ca,F00088,0,1,opcode-histogram RF,M0,none,0.5495833333333333,0.37188888888888894,1
ethereum:0x20f7837aa2078e5455506c9185a5f7200ff32608,F00038,0,1,opcode-histogram RF,M0,none,0.7288941798941799,0.37188888888888894,1
ethereum:0x066ae77a4bd9ff6bbbfc1c4330d71c9957224b08,F00177,0,1,opcode-histogram RF,M0,none,0.36,0.37188888888888894,0
bnb:0xdc51ffb83fa7f50eae82269fb282e63feecd6fdd,F00049,0,1,opcode-histogram RF,M0,none,0.3895515873015873,0.37188888888888894,1
bnb:0x307a7cf5b1e6e55e6060a68939cfc352c6742a43,F00038,0,1,opcode-histogram RF,M0,none,0.7533269693269694,0.37188888888888894,1
bnb:0xda77f053c1ee9d2901c9cbe69da98c58fed45465,F00181,0,1,opcode-histogram RF,M0,none,0.4860277777777778,0.37188888888888894,1
bnb:0xa9b1296efce1404b88acc18d0ff2c88831ecdbf2,F00181,0,1,opcode-histogram RF,M0,none,0.4542409442409443,0.37188888888888894,1
bnb:0x6db6dc43ad9d9a98d995c343af1e818ed71fa380,F00035,0,1,opcode-histogram RF,M0,none,0.2591562881562881,0.37188888888888894,0
bnb:0x611652ff9caa7f1ef6c2b76da2d4d8ed7c565a77,F00187,0,1,opcode-histogram RF,M0,none,0.6174428104575163,0.37188888888888894,1
bnb:0x88700edf44cc2b0d7b7a4c6e76e96566b247e42e,F00190,0,1,opcode-histogram RF,M0,none,0.2758148148148148,0.37188888888888894,0
bnb:0x32f66e05d98fe6a15216f6219f414a4a76d84d7a,F00036,0,1,opcode-histogram RF,M0,none,0.5959444444444445,0.37188888888888894,1
bnb:0x6585c153881af96f603fce649534a14a73acc04f,F00038,0,1,opcode-histogram RF,M0,none,0.7533269693269694,0.37188888888888894,1
bnb:0x38c401c978f047e689980da3fb884925575e39a5,F00038,0,1,opcode-histogram RF,M0,none,0.7533269693269694,0.37188888888888894,1
bnb:0x71763c17539c9fd1a03aea4b663280d0aba2b54e,F00181,0,1,opcode-histogram RF,M0,none,0.407609477124183,0.37188888888888894,1
bnb:0xe3efd49fda6027ec440d35aabb63fa719582c5b9,F00181,0,1,opcode-histogram RF,M0,none,0.3993140671727629,0.37188888888888894,1
bnb:0xa4d3ba32d2dcdc49af4e1f220707a5023cb93e9e,F00195,0,1,opcode-histogram RF,M0,none,0.6538169515669515,0.37188888888888894,1
bnb:0x5a610ddf877f986dfb47f5371aaf15c5914580f5,F00199,0,1,opcode-histogram RF,M0,none,0.24566666666666662,0.37188888888888894,0
bnb:0xebad31cfd57a019c87b93cb28427be5ec384d022,F00201,0,1,opcode-histogram RF,M0,none,0.22606481481481486,0.37188888888888894,0
bnb:0x5aa3249939dfb69589ae5beabbbf89fe7c7d70f0,F00181,0,1,opcode-histogram RF,M0,none,0.4741177248677248,0.37188888888888894,1
bnb:0x895013bd5e4dec7df9ac9aa3d56e3764c625bdf3,F00004,0,1,opcode-histogram RF,M0,none,0.325,0.37188888888888894,0
bnb:0x0b9bbce087a6908f5f5e0a79f45055c3e8a84b33,F00187,0,1,opcode-histogram RF,M0,none,0.6085654761904762,0.37188888888888894,1
bnb:0xd2dd1f0f47983007741a3665922218988a4aa323,F00038,0,1,opcode-histogram RF,M0,none,0.761013838013838,0.37188888888888894,1
bnb:0x35e1cfac4db5ed6c43d264f5ac13420ff62bb7e8,F00208,0,1,opcode-histogram RF,M0,none,0.22027777777777782,0.37188888888888894,0
bnb:0xd51d2e6c8f3adf188cb71025226a3a12ef490f41,F00038,0,1,opcode-histogram RF,M0,none,0.7533269693269694,0.37188888888888894,1
bnb:0x6058ca7c42ffe46bc07208dc58a2ff7f772f24d9,F00181,0,1,opcode-histogram RF,M0,none,0.350949938949939,0.37188888888888894,0
bnb:0x9b5a419dfa37301323062aefe9e570a1231e8168,F00213,0,1,opcode-histogram RF,M0,none,0.49591391342861924,0.37188888888888894,1
polygon:0x9da0b102317bae7d61588510c699f3a4e387e7db,F00004,0,1,opcode-histogram RF,M0,none,0.325,0.37188888888888894,0
polygon:0xbae7cebaa80fb48647a5921c3ff91b8b1d341a11,F00004,0,1,opcode-histogram RF,M0,none,0.325,0.37188888888888894,0
polygon:0x895013bd5e4dec7df9ac9aa3d56e3764c625bdf3,F00004,0,1,opcode-histogram RF,M0,none,0.325,0.37188888888888894,0
polygon:0x32ab10ebca6121659e41d7caa364147d87ebd74e,F00004,0,1,opcode-histogram RF,M0,none,0.325,0.37188888888888894,0
polygon:0xcedb9f87a3cd62e343c54722ca60053428c32362,F00004,0,1,opcode-histogram RF,M0,none,0.325,0.37188888888888894,0
polygon:0xff02bb0a44881b8496b932d0a2c1fce0e206c88d,F00004,0,1,opcode-histogram RF,M0,none,0.325,0.37188888888888894,0
polygon:0x3a039346452abc1167bcb05a4dea2f467fcdce4d,F00004,0,1,opcode-histogram RF,M0,none,0.325,0.37188888888888894,0
polygon:0x2ffe7657665bb3ac0ea5535cae90848ab5c96e30,F00004,0,1,opcode-histogram RF,M0,none,0.325,0.37188888888888894,0
optimism:0xd924ac02bc01c633d097f52b5cecb8e0eb11fcc0,F00670,0,0,opcode-histogram RF,M0,none,0.4166111111111111,0.37188888888888894,1
optimism:0x0d814d383109d7de13faf87c37de001d4250cfe3,F00679,0,0,opcode-histogram RF,M0,none,0.12071428571428572,0.37188888888888894,0
optimism:0xeb5bd3d87bdf15a8d618af50e1ed0da020d6cdb8,F00670,0,0,opcode-histogram RF,M0,none,0.3423095238095238,0.37188888888888894,0
optimism:0xc33fe06b875d1379df67e08cd66c46ee3f050ab4,F00680,0,0,opcode-histogram RF,M0,none,0.05333333333333334,0.37188888888888894,0
optimism:0x560ecd3352a484df453896f0e2b9f36b6bfd014f,F00689,0,0,opcode-histogram RF,M0,none,0.056666666666666664,0.37188888888888894,0
optimism:0x07da0676ecfbc565dfe1c7ced7ded914df07a97a,F00698,0,0,opcode-histogram RF,M0,none,0.2303333333333333,0.37188888888888894,0
optimism:0xe6cae83bde06e4c305530e199d7217f42808555b,F00707,0,0,opcode-histogram RF,M0,none,0.2783333333333333,0.37188888888888894,0
optimism:0xd6cedde84be40893d153be9d467cd6ad37875b28,F00708,0,0,opcode-histogram RF,M0,none,0.14666666666666667,0.37188888888888894,0
optimism:0x41b5bc7405485e96170e5a39333097b1eea4adf7,F00709,0,0,opcode-histogram RF,M0,none,0.03333333333333333,0.37188888888888894,0
optimism:0x05e3695d4aff3a53e85eb28099760ab4dfe5f3ef,F00714,0,0,opcode-histogram RF,M0,none,0.3769682539682539,0.37188888888888894,1
optimism:0xea8a191d40483e1c9918937453f42e2e1af63fd6,F00715,0,0,opcode-histogram RF,M0,none,0.26539682539682535,0.37188888888888894,0
optimism:0xe6110f19ff2d645699047721cd391f174d846f61,F00715,0,0,opcode-histogram RF,M0,none,0.2648412698412698,0.37188888888888894,0
optimism:0xab747decdd1c51c3abea8a8c91ea4e4a089abe8e,F00717,0,0,opcode-histogram RF,M0,none,0.09,0.37188888888888894,0
optimism:0xae835d5b41e9c4fa415ce5e579365555aa60f3d9,F00721,0,0,opcode-histogram RF,M0,none,0.12777777777777777,0.37188888888888894,0
optimism:0x000000004f43c49e93c970e84001853a70923b03,F00722,0,0,opcode-histogram RF,M0,none,0.05,0.37188888888888894,0
optimism:0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,F00216,0,0,opcode-histogram RF,M0,none,0.043333333333333335,0.37188888888888894,0
gnosis:0x16150f0ec93e5070cef2711fbba8dc3250463f28,F00725,0,0,opcode-histogram RF,M0,none,0.04,0.37188888888888894,0
gnosis:0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,F00216,0,0,opcode-histogram RF,M0,none,0.043333333333333335,0.37188888888888894,0
gnosis:0xab747decdd1c51c3abea8a8c91ea4e4a089abe8e,F00717,0,0,opcode-histogram RF,M0,none,0.09,0.37188888888888894,0
gnosis:0xe6cae83bde06e4c305530e199d7217f42808555b,F00707,0,0,opcode-histogram RF,M0,none,0.2783333333333333,0.37188888888888894,0
gnosis:0x000000004f43c49e93c970e84001853a70923b03,F00722,0,0,opcode-histogram RF,M0,none,0.05,0.37188888888888894,0
gnosis:0x6c0ca246dda3ef35ee79862cac0c5a59baa34116,F00714,0,0,opcode-histogram RF,M0,none,0.3803015873015872,0.37188888888888894,1
gnosis:0x387e4bda692aa4c9b4147c9a3c2ee8c7c846a8af,F00731,0,0,opcode-histogram RF,M0,none,0.14975757575757573,0.37188888888888894,0
gnosis:0x762145d7f7ad0a02d02be46960a6fb68cb434be8,F00689,0,0,opcode-histogram RF,M0,none,0.056666666666666664,0.37188888888888894,0
arbitrum:0x111111677601ec955b89f68c2e4399ddb5a46f39,F00737,0,0,opcode-histogram RF,M0,none,0.13333333333333333,0.37188888888888894,0
arbitrum:0x1a24d3e6633c1f32026c04d07c04b7da5a3afcad,F00715,0,0,opcode-histogram RF,M0,none,0.2592385057471265,0.37188888888888894,0
arbitrum:0x7e5acd01e5301c22e44d0bf5595b3b650d5498fc,F00680,0,0,opcode-histogram RF,M0,none,0.05333333333333334,0.37188888888888894,0
arbitrum:0x4cd241e8d1510e30b2076397afc7508ae59c66c9,F00707,0,0,opcode-histogram RF,M0,none,0.25366666666666665,0.37188888888888894,0
arbitrum:0xf82cf2319708ebfcbbf2b804d2d722782c3ff951,F00040,0,0,opcode-histogram RF,M0,none,0.13033333333333333,0.37188888888888894,0
arbitrum:0x32226588378236fd0c7c4053999f88ac0e5cac77,F00745,0,0,opcode-histogram RF,M0,none,0.1875,0.37188888888888894,0
arbitrum:0xf25dee892bbe78c22565ee85f932524c28cdc27a,F00040,0,0,opcode-histogram RF,M0,none,0.07533333333333334,0.37188888888888894,0
