project,chain,address,runtime_bytecode_sha256,code_bytes,documentation_url,in_v2_primary_benchmark,v2_family_id,v2_family_size,v2_population,v2_sample_id,audit_evidence,evidence_of_actual_eip7702_use,deployment_date,project_bytecode_key
ZeroDev_Kernel_v3.3_7702,optimism,0xd6CEDDe84be40893d153Be9d467CD6aD37875b28,d1d1ce003806a6e13613aac80a9cc3da77d1e8363c4bd7129fb09100a4adb487,24469,https://github.com/zerodevapp/sdk/blob/main/packages/core/constants.ts,True,F00708,6.0,EXCLUDED_UNCERTAIN_INPUT,optimism:0xd6cedde84be40893d153be9d467cd6ad37875b28,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,ZeroDev_Kernel_v3.3_7702:d1d1ce003806a6e13613aac80a9cc3da77d1e8363c4bd7129fb09100a4adb487
ZeroDev_Kernel_v3.3_7702,bnb,0xd6CEDDe84be40893d153Be9d467CD6aD37875b28,394e7e71697fed29c28b8d8b523f0edc6f02f4892f79c55196c7914c5c0a97fc,24469,https://github.com/zerodevapp/sdk/blob/main/packages/core/constants.ts,True,F00708,6.0,EXCLUDED_UNCERTAIN_INPUT,bnb:0xd6cedde84be40893d153be9d467cd6ad37875b28,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,ZeroDev_Kernel_v3.3_7702:394e7e71697fed29c28b8d8b523f0edc6f02f4892f79c55196c7914c5c0a97fc
ZeroDev_Kernel_v3.3_7702,polygon,0xd6CEDDe84be40893d153Be9d467CD6aD37875b28,940fa49e31e3adf56c6af2f942176781d82f11c27b63d512be0d6043c51bd9d9,24469,https://github.com/zerodevapp/sdk/blob/main/packages/core/constants.ts,True,F00708,6.0,EXCLUDED_UNCERTAIN_INPUT,polygon:0xd6cedde84be40893d153be9d467cd6ad37875b28,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,ZeroDev_Kernel_v3.3_7702:940fa49e31e3adf56c6af2f942176781d82f11c27b63d512be0d6043c51bd9d9
ZeroDev_Kernel_v3.3_7702,base,0xd6CEDDe84be40893d153Be9d467CD6aD37875b28,9ddcfe8fdfff2928efe8c7a0593fb640b2906ae01450d5ff3c6f75bd4cf6e981,24469,https://github.com/zerodevapp/sdk/blob/main/packages/core/constants.ts,True,F00708,6.0,EXCLUDED_UNCERTAIN_INPUT,base:0xd6cedde84be40893d153be9d467cd6ad37875b28,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,ZeroDev_Kernel_v3.3_7702:9ddcfe8fdfff2928efe8c7a0593fb640b2906ae01450d5ff3c6f75bd4cf6e981
ZeroDev_Kernel_v3.3_7702,arbitrum,0xd6CEDDe84be40893d153Be9d467CD6aD37875b28,eaf69a340c30434e31760ab2877930934120f543d8531791c7e6d08b3d3cd7d0,24469,https://github.com/zerodevapp/sdk/blob/main/packages/core/constants.ts,True,F00708,6.0,EXCLUDED_UNCERTAIN_INPUT,arbitrum:0xd6cedde84be40893d153be9d467cd6ad37875b28,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,ZeroDev_Kernel_v3.3_7702:eaf69a340c30434e31760ab2877930934120f543d8531791c7e6d08b3d3cd7d0
Biconomy_Nexus_v1.3.1,ethereum,0x0000000020fe2F30453074aD916eDeB653eC7E9D,0b7ffcdc71f85149b91065fc79f727c802535279d05082ecdc6dbcd7a750ddfc,24541,https://docs.biconomy.io/contracts-and-audits,True,F00218,1.0,QUALITATIVE_CONTROL,ethereum:0x0000000020fe2F30453074aD916eDeB653eC7E9D,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,Biconomy_Nexus_v1.3.1:0b7ffcdc71f85149b91065fc79f727c802535279d05082ecdc6dbcd7a750ddfc
Biconomy_Nexus_v1.3.1,base,0x0000000020fe2F30453074aD916eDeB653eC7E9D,85f64955d68d9117af23345395967921a558123ae8fe8c1b69522fcae1c00207,24541,https://docs.biconomy.io/contracts-and-audits,False,,,,,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,Biconomy_Nexus_v1.3.1:85f64955d68d9117af23345395967921a558123ae8fe8c1b69522fcae1c00207
Biconomy_Nexus_v1.3.1,polygon,0x0000000020fe2F30453074aD916eDeB653eC7E9D,29f28e86f6c9dde4cb41ec788e0e73d7e2669813699e115b58194cc102811f86,24541,https://docs.biconomy.io/contracts-and-audits,False,,,,,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,Biconomy_Nexus_v1.3.1:29f28e86f6c9dde4cb41ec788e0e73d7e2669813699e115b58194cc102811f86
Biconomy_Nexus_v1.3.1,arbitrum,0x0000000020fe2F30453074aD916eDeB653eC7E9D,b232c311cc2358b08efc7c09a694cd3679515622782c0897b67cd78415864f97,24541,https://docs.biconomy.io/contracts-and-audits,False,,,,,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,Biconomy_Nexus_v1.3.1:b232c311cc2358b08efc7c09a694cd3679515622782c0897b67cd78415864f97
Biconomy_Nexus_v1.3.1,optimism,0x0000000020fe2F30453074aD916eDeB653eC7E9D,1e6be6ff6cd38bff1e8f6aee8ae571aa2e034d72f35680fca37955dce9754488,24541,https://docs.biconomy.io/contracts-and-audits,False,,,,,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,Biconomy_Nexus_v1.3.1:1e6be6ff6cd38bff1e8f6aee8ae571aa2e034d72f35680fca37955dce9754488
Biconomy_Nexus_v1.3.1,bnb,0x0000000020fe2F30453074aD916eDeB653eC7E9D,7b7eb5937aaf1061b0b8ef99d36c8e4f1e0c69c5ba79eca94da581ab086d7f6f,24541,https://docs.biconomy.io/contracts-and-audits,False,,,,,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,Biconomy_Nexus_v1.3.1:7b7eb5937aaf1061b0b8ef99d36c8e4f1e0c69c5ba79eca94da581ab086d7f6f
Biconomy_Nexus_v1.3.1,gnosis,0x0000000020fe2F30453074aD916eDeB653eC7E9D,800161e53b2aa5cf953173e1f16121a16307c6e0f84a2cca49f1a213c0ceac20,24541,https://docs.biconomy.io/contracts-and-audits,False,,,,,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,Biconomy_Nexus_v1.3.1:800161e53b2aa5cf953173e1f16121a16307c6e0f84a2cca49f1a213c0ceac20
OKX_SmartWalletEntry,ethereum,0xe40ccB2D94975c51bff0C004eFDfd9B3a5796fA4,5f63e222723dcffb66d69ce23cc93400d1d507fb36326e68c2214188b3386b73,23971,https://github.com/okxlabs/okx-smart-wallet-evm,True,F00219,1.0,QUALITATIVE_CONTROL,ethereum:0xe40ccB2D94975c51bff0C004eFDfd9B3a5796fA4,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,OKX_SmartWalletEntry:5f63e222723dcffb66d69ce23cc93400d1d507fb36326e68c2214188b3386b73
OKX_SmartWalletEntry,base,0xe40ccB2D94975c51bff0C004eFDfd9B3a5796fA4,4c8d96e9b3dcc553eba1078f2afd1055e13703a4ba5b642198c60d916e5b8f22,23971,https://github.com/okxlabs/okx-smart-wallet-evm,False,,,,,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,OKX_SmartWalletEntry:4c8d96e9b3dcc553eba1078f2afd1055e13703a4ba5b642198c60d916e5b8f22
OKX_SmartWalletEntry,optimism,0xe40ccB2D94975c51bff0C004eFDfd9B3a5796fA4,7079cb12941541d77bbb11755b0420283c1f199664de263f83c859aa0d3c041b,23971,https://github.com/okxlabs/okx-smart-wallet-evm,False,,,,,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,OKX_SmartWalletEntry:7079cb12941541d77bbb11755b0420283c1f199664de263f83c859aa0d3c041b
OKX_SmartWalletEntry,arbitrum,0xe40ccB2D94975c51bff0C004eFDfd9B3a5796fA4,d836eb7df3087af8fa018ac0a7eb2eeb32127b6139ef68e04b848676b1dc5911,23971,https://github.com/okxlabs/okx-smart-wallet-evm,False,,,,,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,OKX_SmartWalletEntry:d836eb7df3087af8fa018ac0a7eb2eeb32127b6139ef68e04b848676b1dc5911
OKX_SmartWalletEntry,bnb,0xe40ccB2D94975c51bff0C004eFDfd9B3a5796fA4,dd5b0150921d4b1539fc43330244123c5948122bc740ce141f135ed95fc8f015,23971,https://github.com/okxlabs/okx-smart-wallet-evm,False,,,,,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,OKX_SmartWalletEntry:dd5b0150921d4b1539fc43330244123c5948122bc740ce141f135ed95fc8f015
OKX_SmartWalletEntry,polygon,0xe40ccB2D94975c51bff0C004eFDfd9B3a5796fA4,fc7dcaf47fa3f55cebe1b52ef0d61f5c44875f09bf194ede0d30857c935c89b6,23971,https://github.com/okxlabs/okx-smart-wallet-evm,False,,,,,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,OKX_SmartWalletEntry:fc7dcaf47fa3f55cebe1b52ef0d61f5c44875f09bf194ede0d30857c935c89b6
Uniswap_Calibur_v1.1.0,ethereum,0x000000005c84F8Fd50b21CAC312528A64437030e,91d278eed4489e727fa971fa851c88cb28a62504d48c0e15b3c9af9df7fbbc74,22020,https://developers.uniswap.org/docs/protocols/smart-wallet/deployments,True,F00220,1.0,QUALITATIVE_CONTROL,ethereum:0x000000005c84F8Fd50b21CAC312528A64437030e,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,Uniswap_Calibur_v1.1.0:91d278eed4489e727fa971fa851c88cb28a62504d48c0e15b3c9af9df7fbbc74
Uniswap_Calibur_v1.1.0,base,0x000000005c84F8Fd50b21CAC312528A64437030e,91d278eed4489e727fa971fa851c88cb28a62504d48c0e15b3c9af9df7fbbc74,22020,https://developers.uniswap.org/docs/protocols/smart-wallet/deployments,False,,,,,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,Uniswap_Calibur_v1.1.0:91d278eed4489e727fa971fa851c88cb28a62504d48c0e15b3c9af9df7fbbc74
Uniswap_Calibur_v1.1.0,optimism,0x000000005c84F8Fd50b21CAC312528A64437030e,91d278eed4489e727fa971fa851c88cb28a62504d48c0e15b3c9af9df7fbbc74,22020,https://developers.uniswap.org/docs/protocols/smart-wallet/deployments,False,,,,,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,Uniswap_Calibur_v1.1.0:91d278eed4489e727fa971fa851c88cb28a62504d48c0e15b3c9af9df7fbbc74
Uniswap_Calibur_v1.1.0,bnb,0x000000005c84F8Fd50b21CAC312528A64437030e,91d278eed4489e727fa971fa851c88cb28a62504d48c0e15b3c9af9df7fbbc74,22020,https://developers.uniswap.org/docs/protocols/smart-wallet/deployments,False,,,,,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,Uniswap_Calibur_v1.1.0:91d278eed4489e727fa971fa851c88cb28a62504d48c0e15b3c9af9df7fbbc74
Uniswap_Calibur_v1.1.0,arbitrum,0x000000005c84F8Fd50b21CAC312528A64437030e,91d278eed4489e727fa971fa851c88cb28a62504d48c0e15b3c9af9df7fbbc74,22020,https://developers.uniswap.org/docs/protocols/smart-wallet/deployments,False,,,,,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,Uniswap_Calibur_v1.1.0:91d278eed4489e727fa971fa851c88cb28a62504d48c0e15b3c9af9df7fbbc74
Alchemy_SemiModularAccount7702,ethereum,0x69007702764179f14F51cdce752f4f775d74E139,742f760f1278f7ede7ff447b50c91e0e33f576909c14bcb04c0eef8473c677e1,23741,https://www.alchemy.com/docs/wallets/smart-contracts/deployed-addresses,True,F00221,1.0,QUALITATIVE_CONTROL,ethereum:0x69007702764179f14F51cdce752f4f775d74E139,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,Alchemy_SemiModularAccount7702:742f760f1278f7ede7ff447b50c91e0e33f576909c14bcb04c0eef8473c677e1
Alchemy_SemiModularAccount7702,base,0x69007702764179f14F51cdce752f4f775d74E139,742f760f1278f7ede7ff447b50c91e0e33f576909c14bcb04c0eef8473c677e1,23741,https://www.alchemy.com/docs/wallets/smart-contracts/deployed-addresses,True,F00719,6.0,EXCLUDED_UNCERTAIN_INPUT,base:0x69007702764179f14f51cdce752f4f775d74e139,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,Alchemy_SemiModularAccount7702:742f760f1278f7ede7ff447b50c91e0e33f576909c14bcb04c0eef8473c677e1
Alchemy_SemiModularAccount7702,bnb,0x69007702764179f14F51cdce752f4f775d74E139,742f760f1278f7ede7ff447b50c91e0e33f576909c14bcb04c0eef8473c677e1,23741,https://www.alchemy.com/docs/wallets/smart-contracts/deployed-addresses,True,F00719,6.0,EXCLUDED_UNCERTAIN_INPUT,bnb:0x69007702764179f14f51cdce752f4f775d74e139,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,Alchemy_SemiModularAccount7702:742f760f1278f7ede7ff447b50c91e0e33f576909c14bcb04c0eef8473c677e1
Alchemy_SemiModularAccount7702,arbitrum,0x69007702764179f14F51cdce752f4f775d74E139,742f760f1278f7ede7ff447b50c91e0e33f576909c14bcb04c0eef8473c677e1,23741,https://www.alchemy.com/docs/wallets/smart-contracts/deployed-addresses,True,F00719,6.0,EXCLUDED_UNCERTAIN_INPUT,arbitrum:0x69007702764179f14f51cdce752f4f775d74e139,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,Alchemy_SemiModularAccount7702:742f760f1278f7ede7ff447b50c91e0e33f576909c14bcb04c0eef8473c677e1
Alchemy_SemiModularAccount7702,optimism,0x69007702764179f14F51cdce752f4f775d74E139,742f760f1278f7ede7ff447b50c91e0e33f576909c14bcb04c0eef8473c677e1,23741,https://www.alchemy.com/docs/wallets/smart-contracts/deployed-addresses,True,F00719,6.0,EXCLUDED_UNCERTAIN_INPUT,optimism:0x69007702764179f14f51cdce752f4f775d74e139,NOT_AVAILABLE_OFFLINE: no third-party audit report URL is recorded in SEED_DELEGATES; only the project's own deployment documentation is cited,NOT_VERIFIED_ONCHAIN: no authorization-list transaction was observed for this address in this offline pass (requires the temporal collector or an archive-node query),NOT_AVAILABLE_OFFLINE,Alchemy_SemiModularAccount7702:742f760f1278f7ede7ff447b50c91e0e33f576909c14bcb04c0eef8473c677e1
