item_id,delegate_address,delegate_explorer_url,authority_address,authority_explorer_url,first_tx_hash,authorization_tx_explorer_url,first_block,first_timestamp_utc,last_block,last_timestamp_utc,authorization_count,historical_code_bytes,historical_bytecode_sha256,postcutoff_exact_runtime_family,exact_runtime_peer_count,exact_runtime_peer_addresses,matched_historical_family,best_historical_family_similarity,runtime_changed_since_first_authorization,audit_instruction
ethereum:0x0e51fd1cb32e7bf563d32889daa5bc6dd01bf390,0x0e51fd1cb32e7bf563d32889daa5bc6dd01bf390,https://etherscan.io/address/0x0e51fd1cb32e7bf563d32889daa5bc6dd01bf390,0x8fab2c2fe3052d5898207748c5b15d59feab9570,https://etherscan.io/address/0x8fab2c2fe3052d5898207748c5b15d59feab9570,0x63d2019688508e4b7c5890e2fb0e5d4ab161458a760b83a0a16a52944b638e90,https://etherscan.io/tx/0x63d2019688508e4b7c5890e2fb0e5d4ab161458a760b83a0a16a52944b638e90,24370159,2026-02-02T15:46:11Z,24431298,2026-02-11T05:00:11Z,10,1720.0,aa071ead7835078acb709170b0dbef4e2b0468fd42269cb7208db09a8e5d0610,T0449,1,0x0e51fd1cb32e7bf563d32889daa5bc6dd01bf390,,0.70509977827051,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x0eeac05b466f24b56e97c00b2b7194a037e8b1c5,0x0eeac05b466f24b56e97c00b2b7194a037e8b1c5,https://etherscan.io/address/0x0eeac05b466f24b56e97c00b2b7194a037e8b1c5,0xadf3d2049c2a037e15373269cc3d4e45d862d787,https://etherscan.io/address/0xadf3d2049c2a037e15373269cc3d4e45d862d787,0x7c45caedf33d027941e4d29b6c3711dd9eba7cd762eb27e3189e5310a0f5d636,https://etherscan.io/tx/0x7c45caedf33d027941e4d29b6c3711dd9eba7cd762eb27e3189e5310a0f5d636,24573286,2026-03-03T00:16:35Z,24573286,2026-03-03T00:16:35Z,1,4353.0,40d1f47dc522796910447f12fa51106c7332bcb22a2a45ded1e6cb49421d6777,T0164,1,0x0eeac05b466f24b56e97c00b2b7194a037e8b1c5,,0.2390221819827976,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x10f2bec74f9459a875094f49dc2ec2c336af9a51,0x10f2bec74f9459a875094f49dc2ec2c336af9a51,https://etherscan.io/address/0x10f2bec74f9459a875094f49dc2ec2c336af9a51,0x0e63ee1a039bcc422b1baaf65c7ae30c497d3fc8,https://etherscan.io/address/0x0e63ee1a039bcc422b1baaf65c7ae30c497d3fc8,0x969e96e15f1b83ca5bb9bd7b9ed4ca5493e435edb5002d32a97d65689dd50645,https://etherscan.io/tx/0x969e96e15f1b83ca5bb9bd7b9ed4ca5493e435edb5002d32a97d65689dd50645,24437423,2026-02-12T01:30:35Z,24437423,2026-02-12T01:30:35Z,1,4357.0,01966b83553906843f53d41fd4bf7927db062faf2384a9eb69f6cdbd8b4e61b5,T0004,1,0x10f2bec74f9459a875094f49dc2ec2c336af9a51,,0.2522522522522522,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x129541f53534def750220b2b160c5c1beb305950,0x129541f53534def750220b2b160c5c1beb305950,https://etherscan.io/address/0x129541f53534def750220b2b160c5c1beb305950,0xb66d596ed4cc0cfb3c6ceeb7bff4b00bbf72fac8,https://etherscan.io/address/0xb66d596ed4cc0cfb3c6ceeb7bff4b00bbf72fac8,0xc9139adb1885204daf992e8f8b6cff75efb48d2b372b4009a02a0d26fc701498,https://etherscan.io/tx/0xc9139adb1885204daf992e8f8b6cff75efb48d2b372b4009a02a0d26fc701498,24529031,2026-02-24T20:04:11Z,24533118,2026-02-25T09:45:35Z,3,11849.0,88d93b503f908a79c85b313737a87988880bac02ea3c25828aa96deea4dcdda6,T0356,1,0x129541f53534def750220b2b160c5c1beb305950,,0.5235559197050389,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x13c43de5464d36ae6cf54f6ca3a785e05c52fca0,0x13c43de5464d36ae6cf54f6ca3a785e05c52fca0,https://etherscan.io/address/0x13c43de5464d36ae6cf54f6ca3a785e05c52fca0,0xf4d6471bd70cdcea435a3301611883524308e27f,https://etherscan.io/address/0xf4d6471bd70cdcea435a3301611883524308e27f,0xa32cae6bb03c1c3c078f1199946bf64d2a72963306ab143e8e25c083b4102ced,https://etherscan.io/tx/0xa32cae6bb03c1c3c078f1199946bf64d2a72963306ab143e8e25c083b4102ced,24397945,2026-02-06T13:00:35Z,24584327,2026-03-04T13:14:59Z,43,2709.0,ddf54082422d4b926832080692819aa1edcd3403ffcca630de9c83bc498a0b5a,T0580,1,0x13c43de5464d36ae6cf54f6ca3a785e05c52fca0,,0.1749750747756729,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x169f7754f731d9ab583578bc6a7c869782717c0c,0x169f7754f731d9ab583578bc6a7c869782717c0c,https://etherscan.io/address/0x169f7754f731d9ab583578bc6a7c869782717c0c,0xe0ffa990e88962cdcd2208b5357e9a76e6802bde,https://etherscan.io/address/0xe0ffa990e88962cdcd2208b5357e9a76e6802bde,0x2cf83d773e1c8bccdfb58860b5e746f53355a6b680e347938acf887a02bfcabb,https://etherscan.io/tx/0x2cf83d773e1c8bccdfb58860b5e746f53355a6b680e347938acf887a02bfcabb,24401833,2026-02-07T02:02:35Z,24401833,2026-02-07T02:02:35Z,1,658.0,165d081b68d506d96777bf27657c0b6963b4c8c7c3064902653a5fb97ef4f1f5,T0063,1,0x169f7754f731d9ab583578bc6a7c869782717c0c,,0.3844155844155844,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x1aa15d2c1683e8f831376a4a855e5017fba97f41,0x1aa15d2c1683e8f831376a4a855e5017fba97f41,https://etherscan.io/address/0x1aa15d2c1683e8f831376a4a855e5017fba97f41,0x082f704e5e777f842abce9a35427bcece8e2b4d5,https://etherscan.io/address/0x082f704e5e777f842abce9a35427bcece8e2b4d5,0xb399c968a8a573a2d735653cf24926897c084ae8eb68b4902370b01162c4f431,https://etherscan.io/tx/0xb399c968a8a573a2d735653cf24926897c084ae8eb68b4902370b01162c4f431,24636886,2026-03-11T21:23:47Z,24639864,2026-03-12T07:22:35Z,320,3391.0,db0cc69d33b29ff0ee921cf285e323ec2c2c8949fb52e585ab653156e552d574,T0575,1,0x1aa15d2c1683e8f831376a4a855e5017fba97f41,,0.4459049544994944,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x1d8199e344ddf1f852c93c396a0401e919f6b450,0x1d8199e344ddf1f852c93c396a0401e919f6b450,https://etherscan.io/address/0x1d8199e344ddf1f852c93c396a0401e919f6b450,0x4de23f3f0fb3318287378adbde030cf61714b2f3,https://etherscan.io/address/0x4de23f3f0fb3318287378adbde030cf61714b2f3,0x8e80b628782f810aa713978b8b184d035a915c2875c67d2d63d280017b1fbb4e,https://etherscan.io/tx/0x8e80b628782f810aa713978b8b184d035a915c2875c67d2d63d280017b1fbb4e,24392767,2026-02-05T19:38:23Z,24640258,2026-03-12T08:41:59Z,149,1352.0,f0701f2609860571910f07bd17668df564bc8b08a2fc61e6a591e3c8afa987ee,T0631,1,0x1d8199e344ddf1f852c93c396a0401e919f6b450,,0.407826982492276,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x1f0cbf6df751f7b86980000dbd2bd0426878454b,0x1f0cbf6df751f7b86980000dbd2bd0426878454b,https://etherscan.io/address/0x1f0cbf6df751f7b86980000dbd2bd0426878454b,0x5d557f7a73c7494be0dceb5dbf8c5c209811fda6,https://etherscan.io/address/0x5d557f7a73c7494be0dceb5dbf8c5c209811fda6,0x8c72436c837b5e1b6ced694dca3d75a712569840a8feb7de9cf71743114420c8,https://etherscan.io/tx/0x8c72436c837b5e1b6ced694dca3d75a712569840a8feb7de9cf71743114420c8,24605404,2026-03-07T11:54:11Z,24641288,2026-03-12T12:08:23Z,48,2178.0,c9631e19607b137b141d4ba50a1ac781918d40327d753bd2ea34b6991a0eb617,T0532,1,0x1f0cbf6df751f7b86980000dbd2bd0426878454b,,0.6719636776390465,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x1f760b5dfe50b7b4e33533571b3cd82ee58b2d89,0x1f760b5dfe50b7b4e33533571b3cd82ee58b2d89,https://etherscan.io/address/0x1f760b5dfe50b7b4e33533571b3cd82ee58b2d89,0x58d70bfa5b7def2b44c2b6c6e1f50bed4950b4d6,https://etherscan.io/address/0x58d70bfa5b7def2b44c2b6c6e1f50bed4950b4d6,0xa8a45142cff6354f01bcadc1e13514e22e7296d15133be8f67280a1a4e28b51f,https://etherscan.io/tx/0xa8a45142cff6354f01bcadc1e13514e22e7296d15133be8f67280a1a4e28b51f,24554607,2026-02-28T09:42:23Z,24641473,2026-03-12T12:45:47Z,2203,2140.0,11537a8d69c0eaa3cfca25d17518396f87b4d8dab666ee4c3de8b468b8101851,T0051,1,0x1f760b5dfe50b7b4e33533571b3cd82ee58b2d89,,0.533106960950764,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x211aea658c4f2492a7586b65299f1dccf2cd66d0,0x211aea658c4f2492a7586b65299f1dccf2cd66d0,https://etherscan.io/address/0x211aea658c4f2492a7586b65299f1dccf2cd66d0,0xcc66f4f145d0eba9049c4eb6ca10950e4e24ee39,https://etherscan.io/address/0xcc66f4f145d0eba9049c4eb6ca10950e4e24ee39,0x6f84a59bdec454e38ac6f5f29815745ea1f594932e53f1bf2e982381bfd0606e,https://etherscan.io/tx/0x6f84a59bdec454e38ac6f5f29815745ea1f594932e53f1bf2e982381bfd0606e,24360049,2026-02-01T05:53:23Z,24360049,2026-02-01T05:53:23Z,1,13014.0,4e467ccd1837daace20e3201d35e1a28596abfbf480d958619e529682b4f38f8,T0199,1,0x211aea658c4f2492a7586b65299f1dccf2cd66d0,,0.0921114050101135,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x213fc223f2e7e1ec29a0d18bb950f9a431a5b112,0x213fc223f2e7e1ec29a0d18bb950f9a431a5b112,https://etherscan.io/address/0x213fc223f2e7e1ec29a0d18bb950f9a431a5b112,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,https://etherscan.io/address/0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,0x1eb413f3196c68f0a2c981f588865df0e5c2f7eee064d4eeb8409a45c71ce77e,https://etherscan.io/tx/0x1eb413f3196c68f0a2c981f588865df0e5c2f7eee064d4eeb8409a45c71ce77e,24377013,2026-02-03T14:45:35Z,24641531,2026-03-12T12:57:23Z,3198,1352.0,807f4249b051cd0675919939a740c1bba22b84d9718f54cf7f9e93949048ec30,T0334,1,0x213fc223f2e7e1ec29a0d18bb950f9a431a5b112,,0.407826982492276,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x232830c9889435ed44935fd19f2989f1f380a4d7,0x232830c9889435ed44935fd19f2989f1f380a4d7,https://etherscan.io/address/0x232830c9889435ed44935fd19f2989f1f380a4d7,0x162dc2f6290ae45694d468f4411718fb1d3951e0,https://etherscan.io/address/0x162dc2f6290ae45694d468f4411718fb1d3951e0,0x2fdf171889c3d1400e51320494ff8b55088d35ce2aa69f738792c2327cdd7bfa,https://etherscan.io/tx/0x2fdf171889c3d1400e51320494ff8b55088d35ce2aa69f738792c2327cdd7bfa,24540631,2026-02-26T10:55:59Z,24540658,2026-02-26T11:01:23Z,2,2111.0,81ca9083e985c857bbc12f05e182fb716f4a8c86f599d25eb62294b9213b880d,T0337,1,0x232830c9889435ed44935fd19f2989f1f380a4d7,,0.2086677367576244,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x23875aa0ead846c3e0b47337d9bb8a8e537dea72,0x23875aa0ead846c3e0b47337d9bb8a8e537dea72,https://etherscan.io/address/0x23875aa0ead846c3e0b47337d9bb8a8e537dea72,0x0e457324f0c6125b20392341cdeb7bf9bcb02322,https://etherscan.io/address/0x0e457324f0c6125b20392341cdeb7bf9bcb02322,0x0845ff421ee173a562935ef1c6a04b09be4665df674c6e1459f0e71d294edb01,https://etherscan.io/tx/0x0845ff421ee173a562935ef1c6a04b09be4665df674c6e1459f0e71d294edb01,24469343,2026-02-16T12:20:47Z,24633421,2026-03-11T09:45:23Z,3,1167.0,0d17bd07e4bcb5cb4d164571f85e982c4e771c43ac83eaedda161a54177f2a88,T0039,1,0x23875aa0ead846c3e0b47337d9bb8a8e537dea72,,0.4499151103565365,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x242e809094f7fa83763119988d84e4f4d9528713,0x242e809094f7fa83763119988d84e4f4d9528713,https://etherscan.io/address/0x242e809094f7fa83763119988d84e4f4d9528713,0x35fb45eec293017dfb42486c82592f609065f017,https://etherscan.io/address/0x35fb45eec293017dfb42486c82592f609065f017,0x6931635b24fb50f366036e34eaf03e50a1f037f6f243953be2cbf5a46e1dd5db,https://etherscan.io/tx/0x6931635b24fb50f366036e34eaf03e50a1f037f6f243953be2cbf5a46e1dd5db,24633732,2026-03-11T10:48:11Z,24640904,2026-03-12T10:51:23Z,2,6763.0,0f02f32af2139cecdaf077fcbcfeb71e51435f2d5daa01a34c87c2ffcbf5f259,T0045,1,0x242e809094f7fa83763119988d84e4f4d9528713,,0.3441194772868699,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x268fd06baf8b4198c210a122aa7ff328f1f33233,0x268fd06baf8b4198c210a122aa7ff328f1f33233,https://etherscan.io/address/0x268fd06baf8b4198c210a122aa7ff328f1f33233,0x8fffbf1e56fbf5bb17e8cb5d839fde8d610564cd,https://etherscan.io/address/0x8fffbf1e56fbf5bb17e8cb5d839fde8d610564cd,0xc30e4c6b0a13e1d635e6632dda63aa02008d3457d34b0c3805eb175e968e2ed6,https://etherscan.io/tx/0xc30e4c6b0a13e1d635e6632dda63aa02008d3457d34b0c3805eb175e968e2ed6,24457391,2026-02-14T20:22:35Z,24457391,2026-02-14T20:22:35Z,1,1720.0,c86458f288c3ff468ddc3811edc464e135fe9b35d06d56c7c24578b2b5d95d25,T0529,1,0x268fd06baf8b4198c210a122aa7ff328f1f33233,,0.5161764705882353,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x2726e47cbe369d21b6fcb4a5000697f726e3bef1,0x2726e47cbe369d21b6fcb4a5000697f726e3bef1,https://etherscan.io/address/0x2726e47cbe369d21b6fcb4a5000697f726e3bef1,0x32b7979a363ea4f44aaa911ed71312b4c95ee86c,https://etherscan.io/address/0x32b7979a363ea4f44aaa911ed71312b4c95ee86c,0x0e24f1f305f72ffaa6e593778687647fad31d92068e5421500ea4a232934bd73,https://etherscan.io/tx/0x0e24f1f305f72ffaa6e593778687647fad31d92068e5421500ea4a232934bd73,24641419,2026-03-12T12:34:59Z,24641522,2026-03-12T12:55:35Z,3,870.0,8b2dd96bb993a523d0a53548881495c20e62a77f04f89c88f4326fcf23c65e07,T0363,1,0x2726e47cbe369d21b6fcb4a5000697f726e3bef1,,0.6402877697841727,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x27752000c3504d3fec86d50af91f02bc013ec95e,0x27752000c3504d3fec86d50af91f02bc013ec95e,https://etherscan.io/address/0x27752000c3504d3fec86d50af91f02bc013ec95e,0x4c0b4c8e618268b16af1996455996f6550abac6b,https://etherscan.io/address/0x4c0b4c8e618268b16af1996455996f6550abac6b,0x19fe0cd68cb6936bb1738b465597dc59180d27260f706725ecc4dfe9cf30277c,https://etherscan.io/tx/0x19fe0cd68cb6936bb1738b465597dc59180d27260f706725ecc4dfe9cf30277c,24517828,2026-02-23T06:34:59Z,24517836,2026-02-23T06:36:35Z,3,15498.0,49f44a1e34f739d9767bbcf4555fbc785196ba5433f501aa951565d89eea772c,T0187,1,0x27752000c3504d3fec86d50af91f02bc013ec95e,,0.1942797349145448,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0x2969d076bfb296e2ff3f4d26043457e47b01f6c7,0x2969d076bfb296e2ff3f4d26043457e47b01f6c7,https://etherscan.io/address/0x2969d076bfb296e2ff3f4d26043457e47b01f6c7,0xbb4a12647054460b8630851d7a6dc83584b6462f,https://etherscan.io/address/0xbb4a12647054460b8630851d7a6dc83584b6462f,0x6586937b2bd6a3b59ec83384299e7569ee7ce552e6613be77af7230de0263a4a,https://etherscan.io/tx/0x6586937b2bd6a3b59ec83384299e7569ee7ce552e6613be77af7230de0263a4a,24382299,2026-02-04T08:29:59Z,24382313,2026-02-04T08:32:47Z,2,3197.0,7929bffa51dccac4e5a0fa94291086afefcbba9c2f7a171814bda19d3c66e373,T0316,1,0x2969d076bfb296e2ff3f4d26043457e47b01f6c7,,0.6122209165687427,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
